latitude,longitude,rashid,rcb_win,next_cap_hardik,sachin,team
49.0395242,16.6188111,1,1,1,0,3
5.042569,-75.514771,1,1,0,1,3
50.0797896,20.1777202,0,0,0,0,6
46.1098585,-71.2983257,1,0,1,1,5
59.4634763,10.694967,1,0,0,1,4
53.5180441,30.2402914,0,1,1,0,6
-26.459383,27.8604472,1,1,1,1,5
5.614775,-73.819571,1,0,0,0,2
7.8715342,5.0728823,0,1,1,0,3
57.2900329,13.5137081,0,0,0,0,5
40.6945206,-7.8725232,0,1,0,1,1
-6.312525,106.1049278,1,0,0,0,6
36.6478364,10.5915072,1,1,1,0,4
37.1878209,50.1575212,0,0,0,1,4
-7.1617465,-78.5127855,1,1,0,1,5
51.227821,51.3865431,1,1,0,0,4
25.0617484,68.6593883,1,0,1,1,5
47.8172631,34.7548713,1,1,1,1,2
-8.506296,115.27916,1,0,0,0,2
52.8303055,62.5102237,1,0,0,1,1
-6.7597964,108.5144791,0,0,0,1,4
-19.9433029,-44.3413836,1,0,1,0,1
53.8237809,27.8686163,1,0,0,1,3
40.7477848,-8.0752858,0,1,1,0,2
-6.312525,106.1049278,1,1,1,1,6
40.6967185,-73.8376145,1,0,0,0,2
9.9165452,-84.1014639,0,0,0,1,4
9.0796794,6.0097018,0,0,1,1,2
28.541342,98.633013,1,1,0,0,5
63.1199384,25.0747115,1,0,1,1,6
38.7638314,-9.3180715,1,1,1,1,6
53.5733796,18.0101779,0,1,1,1,1
48.99534,-123.8161,1,1,1,1,4
-21.8239574,-47.2484692,0,0,0,1,2
38.708348,-9.2716405,0,1,1,1,4
27.948308,109.599191,0,0,0,1,3
5.9840985,116.0761121,1,1,0,0,3
59.3972707,17.9158275,1,0,0,0,4
10.4452129,106.4729811,0,1,0,1,3
52.8358853,21.8233603,0,0,1,1,1
23.2359238,56.4943984,0,1,1,1,6
6.6101493,0.4785495,1,1,1,1,6
27.4583303,120.3078508,1,0,1,1,5
14.49393,-90.7090795,0,1,0,0,2
54.16967,21.13909,1,1,0,0,4
8.0870678,124.5860781,1,0,1,0,1
-8.4447,123.4715,1,1,0,0,4
52.2445931,104.2483085,0,0,0,1,3
52.5595501,23.8049715,1,0,0,0,6
39.9320083,66.6503928,0,0,0,0,4
-7.3391634,112.8045928,1,1,0,1,3
4.6096768,101.1064003,0,1,0,0,3
-7.1398,108.3549,1,1,1,0,1
3.6618244,98.8114707,0,0,1,0,2
-4.2596751,-43.0182166,1,0,0,1,6
16.879252,121.586713,0,1,1,0,1
65.8489911,23.2115122,0,0,0,0,5
31.221517,121.544379,0,0,1,1,1
29.689847,121.28259,0,1,1,1,5
35.591349,108.104291,0,0,1,0,4
25.6387878,-80.3073826,0,1,1,1,3
30.983057,117.099325,1,1,1,0,6
15.6835,-91.81952,1,1,1,0,6
14.570924,121.0276584,1,0,0,1,5
38.062428,114.645657,1,1,1,0,6
20.8965838,-105.4093552,1,1,1,0,5
49.84727,6.1062222,0,0,1,0,5
5.77977,-73.114725,0,1,0,0,5
50.43302,21.28065,0,1,1,0,5
39.062982,-76.8391683,0,1,0,1,4
59.9588359,10.9167426,0,1,0,0,4
35.104673,118.356414,1,1,1,1,1
53.2833165,24.4054988,1,1,1,0,2
33.052654,115.996709,1,1,0,0,3
22.560473,113.111612,1,0,1,0,6
49.8046835,73.1093826,1,0,1,0,1
51.8370136,19.8634282,0,0,1,1,5
49.8905368,2.3081396,0,0,1,1,6
37.9656089,23.5677089,0,1,0,1,5
-40.2952749,-73.079328,0,1,0,1,6
43.6165639,27.091526,1,0,0,0,3
38.6784499,139.8352678,0,1,0,0,3
0.2770603,99.3451118,0,1,0,1,5
33.25,69.216667,0,0,1,0,1
45.3686282,16.5670285,1,1,0,1,6
5.827963,121.160161,1,0,0,1,5
65.3221906,21.4337149,1,1,0,0,6
55.9240189,38.0011402,0,1,0,0,5
14.7596318,121.0589081,0,0,1,0,4
22.765392,112.964446,1,1,0,1,3
28.018107,111.945153,1,0,1,0,5
58.18501,11.4668922,0,1,1,0,3
31.476202,92.051239,0,0,1,1,5
-0.3688967,35.286286,0,0,0,1,3
45.2911425,20.1955026,1,1,0,1,2
51.386359,21.897405,0,0,0,0,2
28.408233,112.932334,1,0,1,1,4
32.9943312,50.4113423,1,0,0,0,4
-7.3254723,108.207356,0,1,0,1,4
56.7558466,60.1103318,0,1,0,1,2
60.9529954,22.8649749,1,1,0,1,2
34.937516,-4.7788675,1,1,1,1,1
26.393274,118.502373,1,0,1,0,3
29.868336,121.54399,0,1,1,0,2
28.003,86.303,1,0,0,0,6
8.3263397,-72.0907994,0,1,1,0,1
21.6936233,-78.6313624,0,0,0,0,6
-23.176636,-48.1199217,1,0,1,0,3
53.7776927,15.8278204,0,1,1,0,3
39.764261,-8.7386338,0,1,0,0,1
55.6768397,12.5987652,1,0,0,1,5
50.1113079,-120.7862222,1,0,1,0,6
-6.6022253,106.199266,1,0,0,0,1
58.3669548,45.5416034,1,1,0,1,6
8.9823792,-79.5198696,1,1,1,0,3
30.9606622,61.8526229,1,0,0,1,5
-15.5804435,-59.3800105,1,1,1,0,4
50.65009,-104.86783,1,0,1,1,5
52.7201592,30.569225,1,1,0,1,3
53.6040518,24.741899,1,0,0,1,5
43.4554,43.5944,1,1,0,0,1
-27.3863909,-56.8479781,0,1,1,1,1
13.691158,99.8543504,0,1,0,1,4
2.0560112,-77.5160788,1,1,1,0,5
31.878735,117.26467,1,1,0,1,4
31.768319,35.21371,0,1,1,1,5
26.312444,99.850365,1,0,0,0,3
13.8097319,43.2473146,1,0,0,1,6
48.4442035,31.0795105,1,1,0,1,5
25.6765837,-100.2602364,1,1,0,0,3
45.900828,-64.5169467,0,1,0,1,1
51.8677116,16.4856013,1,1,1,1,2
20.023731,110.580002,0,0,1,1,5
14.8431264,120.8685583,0,0,0,0,3
40.2715286,44.633383,1,1,1,0,2
52.362743,21.0450997,0,0,1,0,4
34.5000218,135.6006995,0,1,0,1,2
51.7717109,15.921227,0,1,1,0,1
31.945399,35.072502,0,0,0,1,5
43.5660829,22.2466754,1,0,1,1,6
36.681449,69.1149051,1,1,0,1,6
45.0454855,39.6498995,1,0,1,1,1
13.9242836,121.5035823,1,0,1,1,1
48.5347071,7.6370168,0,1,0,1,1
31.823845,121.507229,0,1,0,1,3
56.847741,53.202749,1,0,1,1,3
-24.2481501,-54.7576819,0,0,1,1,6
47.56746,34.394815,0,1,0,0,4
8.9066616,8.4074573,1,1,0,0,4
-7.683333,109.883333,0,1,1,1,3
-6.7654544,108.1682147,0,0,1,1,5
-6.9689802,112.4261662,1,1,1,1,4
7.44891,-71.304474,1,1,1,0,3
-11.1816506,-40.5120603,1,1,1,1,6
-5.7421752,105.6647142,1,1,0,0,2
-3.1446171,104.5305715,1,0,0,1,4
23.701262,117.430061,1,0,0,0,2
-8.4788,117.4132,0,0,1,0,2
41.1199378,-7.50549,1,1,0,1,1
55.906648,94.7518395,1,1,0,0,5
38.5994652,-8.4602494,1,1,0,0,6
-5.3383734,119.3831026,0,1,1,1,1
38.6152027,-28.0339781,0,1,0,0,1
15.8983567,120.7162377,0,0,0,1,1
25.075123,117.017536,1,0,0,1,2
-33.3106292,26.5255946,0,0,0,1,2
9.8252566,105.8172881,1,0,0,1,5
35.78333,10.8,1,1,0,0,6
51.7022968,20.3729893,1,0,1,1,4
-3.4949817,-80.2711588,1,0,0,0,6
39.1070379,-94.4928531,1,0,0,0,2
-7.0638,113.5187,0,0,0,0,6
14.307125,-90.363048,0,1,1,1,5
40.2740679,22.5416683,0,0,0,1,2
30.54251,119.9774,0,1,1,1,4
52.1267722,28.4919521,1,0,1,0,3
40.56762,65.67947,1,0,1,0,4
-13.734009,-39.1478933,0,1,1,0,3
40.8946241,-6.9635613,1,0,1,1,5
-8.4456045,114.1142079,0,0,0,1,6
37.444498,114.498761,0,1,1,0,5
-7.0890281,108.8610899,0,1,0,0,4
23.1041815,-82.1604849,0,1,1,1,5
54.000556,59.106389,0,1,1,1,6
36.512506,118.542982,0,0,1,0,6
48.890054,2.2372792,1,1,0,1,4
35.368795,35.9206549,0,1,1,0,6
27.862955,106.554468,1,0,1,1,2
59.3269612,13.4662133,1,0,1,1,5
33.8759864,133.1626063,1,1,1,0,1
29.444529,121.04024,1,0,1,1,4
7.20312,124.796217,0,0,1,1,2
37.8116578,22.869699,1,0,1,1,5
17.9567646,-102.1943485,0,0,1,0,5
43.455312,6.685055,0,1,0,1,1
15.979273,120.8157261,1,1,1,1,2
50.05998,21.8324138,1,0,0,0,6
33.626149,114.69695,0,1,0,0,4
6.6904032,122.0183229,0,1,0,0,4
61.3527575,16.4421344,0,0,0,1,2
53.5662722,9.9471012,0,0,0,1,5
27.569517,110.001922,0,1,0,1,1
-19.0764128,-42.5478901,1,0,0,1,5
30.3458998,-5.8406587,0,1,0,1,6
39.5251914,-119.8185447,1,1,1,1,1
50.1214779,21.9686719,0,0,0,0,3
-10.0662772,38.9276622,1,1,1,0,6
-9.6582303,119.4382459,0,1,0,1,3
35.2299999,-80.84,1,0,1,1,3
23.303506,58.026708,1,0,0,1,1
17.074403,-96.7385775,1,1,0,1,3
49.7724099,5.981844,1,0,1,0,1
40.087301,116.31098,0,0,1,0,4
-8.2576917,112.0565795,1,0,0,1,3
33.5810958,71.4303404,0,0,0,1,4
22.24416,108.214158,1,1,0,0,1
32.446834,35.167274,0,1,0,1,5
13.0553726,123.3014932,0,0,0,0,5
40.0823213,124.4489192,0,0,1,1,6
34.732099,105.335897,0,1,0,1,5
22.386514,57.5249708,1,0,0,1,2
12.5854531,107.8880075,1,1,1,0,5
49.4980908,19.7793013,0,0,1,0,3
60.722442,114.8315052,1,0,0,0,5
22.951554,112.10915,1,1,1,1,1
-5.3202529,104.6821048,1,1,1,1,5
-8.2867,113.4874,0,0,1,1,1
12.0601649,0.3654204,0,0,0,1,3
-9.8591671,124.2729225,1,1,1,0,1
47.9956173,0.1924459,1,1,1,0,6
40.2766272,-8.4903311,0,1,1,0,4
8.07,134.702778,0,1,1,0,6
63.827461,20.2599325,1,0,1,1,1
16.1525,36.2032,1,1,1,1,6
39.315813,117.666466,1,1,1,1,2
29.385634,-98.5254159,1,1,0,0,4
3.1523104,101.7178316,1,1,1,1,2
49.7274403,13.2462275,1,1,1,0,1
31.3291027,31.7132981,0,0,1,0,4
50.1028869,22.558021,1,0,0,0,6
26.58051,114.62836,1,0,0,0,4
-10.5125,121.8513,0,0,1,0,4
31.5165852,50.8144259,1,0,0,0,6
-6.5864219,106.7441048,1,0,0,1,6
22.529403,103.93935,0,1,0,1,3
39.154261,117.155313,1,0,1,1,1
30.170189,121.149673,0,1,0,0,1
39.1538529,127.4460001,0,0,1,0,6
44.1675867,2.0308233,0,1,1,0,1
30.6074358,114.3110482,0,1,0,0,2
41.7396715,-85.9262162,1,1,1,1,4
-6.1869527,106.1698563,0,0,1,0,2
32.8568937,36.6255869,0,1,0,1,5
49.8259726,21.9974055,0,0,0,1,6
56.1993557,15.6309078,0,0,1,0,3
36.7821,117.032171,1,0,1,1,5
-32.817807,-63.877963,0,1,1,1,4
6.6746161,-3.9725378,1,1,0,0,1
25.296878,60.6459285,1,0,0,1,6
39.309746,115.958784,0,0,0,0,4
-14.7929927,-39.0459316,1,1,0,0,5
-27.92295,24.83446,1,0,1,0,5
42.3968365,143.3024788,1,0,0,1,1
-23.2987827,-45.9662542,1,1,0,1,4
44.0678168,6.9855112,1,1,0,1,2
-7.1106073,111.7242031,1,0,0,1,6
-28.2588438,-53.5009992,0,1,1,0,1
47.6451517,42.0889476,1,1,0,1,6
38.0134548,22.7275436,1,0,0,0,5
45.697904,0.964671,0,1,0,1,5
-3.7688094,37.7144645,1,0,0,0,2
29.2813,117.22473,0,1,1,0,1
41.946541,-8.5374197,1,1,1,1,5
55.5807611,37.7673912,0,0,1,1,1
7.92772,38.7211079,1,1,0,0,3
31.3694559,-5.7905653,1,1,1,0,4
15.1585322,120.6299566,0,0,0,0,4
33.77974,37.68357,1,1,0,0,5
43.4590202,-3.8254599,1,0,0,1,1
-8.0401628,113.831703,1,1,1,1,2
41.245445,119.4015739,0,0,1,1,4
55.6686582,93.3171734,1,0,1,0,5
37.114157,79.922211,1,1,0,1,5
54.896241,59.8586221,0,0,1,0,6
45.6878582,18.4041894,0,0,0,1,3
-14.2795685,-170.6923312,0,0,1,0,6
12.4317585,4.1956212,1,1,0,1,4
-8.5324245,120.7982029,1,1,1,0,2
23.24772,116.083951,0,1,1,1,4
24.588267,115.415276,0,1,1,1,3
45.4331407,-76.3609305,1,0,0,1,1
-8.073071,113.1173534,1,0,0,1,4
47.5688259,-52.7079539,0,0,0,0,2
66.6037775,19.7799895,0,0,1,1,5
-20.0391408,57.6495717,0,1,1,0,5
56.6203091,43.4086631,1,0,1,1,2
52.0322082,29.222313,0,1,0,0,1
52.5687063,17.2581487,0,0,0,0,1
24.453884,54.3773438,0,1,1,0,4
-34.990888,138.574391,1,0,0,1,5
-6.831959,107.0805202,1,0,0,1,5
29.999504,106.65627,1,0,1,1,5
36.038046,14.219377,0,0,0,0,5
31.535184,116.513899,0,1,0,1,1
32.223303,118.761836,0,0,1,0,4
30.3645144,113.4276436,1,1,0,1,1
-6.9757129,107.5801033,0,0,1,0,6
29.344253,104.069087,0,1,1,1,5
49.970045,19.944654,1,1,1,0,6
38.0485803,138.394706,1,1,0,0,2
26.489558,119.549776,0,0,1,0,1
53.6785169,-7.2979911,0,0,0,1,3
49.5054982,6.2761743,1,0,1,0,1
22.251924,112.794065,0,1,0,0,4
45.9724452,16.9295441,1,1,0,0,2
20.5800358,-75.2435307,0,1,1,0,6
53.7548612,20.4536838,1,0,1,0,2
1.683061,-77.072933,0,0,1,0,3
-7.3743397,110.2648159,0,0,1,1,4
51.4464511,22.4628464,1,0,0,0,3
-18.1112146,21.6198661,1,0,0,0,4
54.11538,20.1302301,1,0,0,0,1
41.7371087,20.3241791,1,1,1,1,1
41.1013753,-7.2325243,1,1,0,1,2
19.4344475,-99.1532952,1,1,0,1,1
7.7299001,125.1001641,0,0,0,1,3
18.5086907,-69.8497207,0,0,1,0,6
38.1370922,-7.3093756,1,1,1,1,2
54.3843215,44.8151638,0,0,0,0,1
14.565668,121.0317737,0,1,0,0,5
-7.816461,-78.0452048,0,0,0,1,2
-43.417615,172.6519706,0,1,1,1,1
30.1738031,69.9069312,1,1,1,0,6
50.4034992,26.141892,1,0,0,0,6
38.42,-82.47,1,1,1,1,2
41.5217223,-8.4574423,0,0,1,1,1
-9.6759995,123.9136675,0,0,1,1,5
50.5878419,13.8083154,1,1,1,0,1
28.153607,120.692025,1,0,0,1,6
28.286067,109.429883,1,0,1,0,2
45.619588,122.838826,0,0,1,0,1
46.9554271,79.6785264,0,0,1,0,3
25.234479,110.179953,1,0,1,1,2
58.0618351,7.584995,1,1,0,1,6
6.7496639,11.8036596,0,0,0,0,5
-6.3079232,107.172085,0,0,0,1,2
39.086569,117.314323,0,0,0,1,2
15.9121913,120.5841083,1,1,1,0,2
-6.8806715,108.5017948,0,1,1,0,5
54.6590604,23.0257921,0,1,0,0,4
-12.1444393,-44.9965028,1,1,1,1,1
46.08341,-62.88197,0,0,1,1,4
59.2255188,38.5125708,1,0,0,0,4
39.7702467,21.1828612,0,0,1,1,6
6.2272766,1.5814235,0,0,1,0,3
22.58405,113.093384,1,0,0,1,5
23.063746,112.836668,0,0,1,1,5
8.0462732,4.7639811,1,1,0,1,1
-21.7668575,-52.1096427,1,1,0,0,1
13.5847649,100.851776,1,1,0,1,3
45.4292105,12.3679401,0,0,1,1,1
51.0720479,16.881153,1,0,1,1,3
37.5544156,56.9267259,1,1,0,1,1
58.673928,17.105134,1,1,0,0,3
29.528923,104.990101,1,1,0,0,2
53.3347733,-6.2427004,0,0,0,1,5
36.4359045,129.0571077,0,0,0,0,1
36.3006568,137.9047429,0,1,0,0,6
-31.946337,-65.180261,0,1,0,1,1
11.4818951,9.9171742,1,0,0,1,2
48.1164447,-1.7128603,1,0,0,0,3
40.3277798,19.4749941,1,1,1,1,6
44.275895,123.9674831,1,0,1,0,5
46.208449,106.7088124,0,0,0,1,6
-20.1337772,-67.4891345,0,0,1,1,4
-4.3253636,-40.1526661,0,1,0,0,5
59.5138669,16.0069361,0,1,0,1,3
28.871569,105.44174,0,0,1,0,2
58.4922889,15.5029738,1,1,0,1,5
-40.1929865,175.2929384,1,0,0,0,6
29.933855,121.370441,0,0,1,0,6
50.1823264,19.2871769,1,0,0,0,4
57.6044065,35.9190561,1,0,1,0,1
7.5727556,123.1797838,1,1,1,1,4
10.1189877,123.5713405,0,1,0,1,6
-7.1562056,-34.9313665,0,1,0,1,6
50.2969058,26.8600648,1,0,0,0,6
-14.0393995,-75.7051647,1,1,1,0,1
4.509193,96.128731,0,0,1,1,1
41.64,-83.54,1,0,0,1,5
29.33903,104.778442,1,1,0,1,1
37.0741297,-8.8436815,0,1,1,0,6
53.0641593,38.0521393,1,1,1,1,3
35.444497,106.73609,1,1,1,0,4
13.9734064,121.6889505,1,0,1,1,2
-8.4513,115.6162,1,1,1,0,6
-12.6735557,-39.1016848,1,0,1,0,5
58.4536208,33.3707377,0,0,0,0,4
15.6452543,-91.6875527,1,0,0,1,4
37.9694565,138.2471977,0,0,0,1,4
3.6527376,31.7280955,0,1,0,0,4
44.1618902,18.3268323,0,0,1,0,4
53.4460678,10.1569956,0,1,0,0,5
1.0931431,36.7018311,0,1,0,0,1
48.8171378,2.4196694,0,0,1,1,5
60.1960972,17.8961823,1,0,1,0,4
44.439044,125.1797741,1,1,1,0,6
47.443101,85.874096,1,0,1,0,5
6.67745,-75.811744,0,0,1,1,3
8.2853585,-78.1792434,0,0,0,1,3
32.117935,121.009708,1,0,0,0,6
32.9629396,-96.6691579,0,1,0,0,4
-24.2449065,-65.2605303,1,1,1,1,2
8.9924711,-79.5069436,1,0,1,0,2
16.237173,-61.528372,0,1,1,1,3
38.694365,-27.066757,0,1,0,1,5
-8.6117268,120.2483881,0,0,1,0,4
36.3798483,139.1107678,0,0,1,1,2
54.4676703,37.3384052,0,1,1,0,4
51.1625615,54.9809527,1,1,1,1,2
39.4825368,-8.609605,1,1,1,1,5
33.7754716,10.9580947,1,0,0,1,6
10.6797099,122.4163734,1,0,1,0,2
39.9041999,116.4073963,0,0,1,1,5
-29.501873,-51.9640632,1,0,1,0,5
41.1693186,-8.5341147,0,1,1,1,6
-31.4180746,-64.2653484,0,0,1,0,5
13.9051904,-89.5002027,0,1,1,1,6
41.050928,36.861253,1,0,0,0,4
59.1434384,15.1429183,1,1,1,0,3
-6.7084401,111.5736596,1,0,0,1,5
33.989451,105.097568,0,1,0,0,4
49.9899828,18.6926323,1,0,0,1,6
47.8172631,34.7548713,0,1,0,1,6
49.9606288,13.6430342,0,1,0,1,5
-34.9284989,138.6007456,0,0,1,0,6
-19.1054879,33.4607744,1,0,1,1,5
47.2550409,-1.5401497,0,1,1,0,3
39.013668,112.882158,1,0,1,1,3
33.09803,115.858361,0,0,1,1,6
29.1696666,48.1175767,1,1,0,1,4
49.6738269,18.413937,1,1,1,0,2
10.0342937,126.0415372,1,0,0,1,6
30.640814,93.232528,1,1,1,1,2
7.4854917,122.3399664,1,0,0,0,6
35.1241195,-90.0443217,1,0,1,0,2
36.6753224,136.7483601,1,0,1,0,5
49.2937975,3.7636128,0,0,1,1,6
-6.167924,106.8500431,0,0,1,0,5
31.1285463,30.646246,1,0,1,0,6
31.8694268,36.0064582,1,0,1,1,2
43.8177168,4.343135,0,0,0,1,1
6.7156982,-3.4801349,0,1,1,1,3
-7.8176291,-34.9268225,1,1,1,1,4
54.3191956,62.5910092,1,1,1,0,6
-34.6698749,-58.5616502,1,0,1,0,5
54.3562129,17.5647322,0,1,1,1,1
41.37222,69.38167,0,0,1,0,2
29.54,-98.42,1,0,0,0,4
13.5712781,-15.3262905,0,1,0,1,3
40.8806112,26.045885,1,1,0,1,4
50.2124156,36.1590565,1,1,1,0,3
-32.9395437,-60.6949244,0,0,0,1,1
47.6103189,41.499569,0,0,0,1,3
29.8812968,111.4535119,0,0,1,1,4
40.4918264,-7.5954135,0,0,1,0,1
8.89508,-76.35459,0,1,0,0,6
27.8169,99.705419,0,1,0,0,5
-22.8521905,-46.3160679,0,0,0,1,2
12.7867105,39.5433388,1,0,0,0,4
34.6939733,-86.6107106,1,0,0,0,1
55.7213148,37.6243984,0,0,1,1,5
50.4808616,18.7351846,1,0,1,1,3
42.3866449,47.9018672,0,1,1,0,5
57.131667,60.146389,0,0,0,1,5
39.6932144,-8.2905257,0,0,1,1,1
43.2916776,-0.3696612,1,1,0,1,6
-7.1916713,-79.5139718,1,0,1,0,1
39.630867,118.180193,0,1,0,1,3
20.0932902,99.8013351,1,0,1,1,6
2.967008,101.490712,1,1,1,0,1
27.021596,117.879608,0,0,0,1,6
-6.766187,106.7519376,0,1,0,1,6
-26.4105245,-57.1154122,1,0,0,1,3
7.268697,-72.642495,1,1,1,0,6
50.0429768,46.8886722,0,0,1,1,4
-6.3621916,106.8502879,1,1,0,0,2
23.0604451,113.5883876,0,1,0,1,5
14.9836277,-88.0182472,1,0,0,1,4
-34.8702993,-71.1664033,1,0,1,0,4
14.2845667,122.6794094,0,0,1,1,5
42.5944931,-5.6195112,1,0,0,0,6
56.949661,23.3371119,1,0,0,1,1
39.8651684,-8.857121,0,1,0,1,6
41.6613587,-91.4918235,0,0,1,0,6
-8.1130067,112.0304508,1,1,0,0,2
10.4801506,7.6358249,1,0,0,1,3
54.9999653,41.2962218,1,0,0,0,2
-7.3519383,109.0809868,0,0,1,1,2
14.52309,-90.764589,0,1,0,0,2
42.280524,118.928688,0,1,1,1,1
39.997756,116.190434,1,0,0,0,4
52.4957047,20.01446,0,1,1,1,5
18.2760947,-77.1168753,0,0,0,1,1
3.6020791,98.4683053,0,1,0,1,4
52.6863286,5.7569797,1,0,1,0,1
32.7423216,131.178836,0,0,1,1,1
25.521039,112.309325,1,0,1,1,4
-8.2864014,123.7014716,1,1,1,1,6
14.7292113,-88.0338631,0,0,0,1,2
50.2527847,20.7999452,0,1,1,0,4
32.729683,109.775985,0,0,1,0,3
14.5144041,121.0406718,1,1,1,0,1
53.8964099,16.8352157,1,0,0,1,2
38.2238615,23.9232894,1,0,0,1,4
-12.8528438,-38.3271112,1,0,0,0,3
30.7765271,121.247793,0,0,1,1,5
35.810038,111.379101,0,0,0,0,2
-14.0260541,-71.4544256,0,0,0,0,2
-6.416667,-77.8833329,1,1,1,1,6
5.8294025,-75.9928971,1,1,0,1,4
32.460037,112.228897,1,0,0,1,3
55.8930684,37.585677,1,0,0,1,5
45.9773921,39.3668159,0,0,0,0,6
31.961364,118.613379,1,1,0,0,6
-1.5791079,30.0694123,1,1,1,1,3
50.4466097,18.1077046,1,0,1,1,5
43.475292,43.61997,1,0,1,1,5
10.21883,-83.274957,0,0,0,1,6
